13:56:16.007 > ets Jul 29 2019 12:21:46
13:56:16.007 > 
13:56:16.007 > rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)
13:56:16.015 > configsip: 0, SPIWP:0xee
13:56:16.017 > clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00
13:56:16.022 > mode:DIO, clock div:2
13:56:16.025 > load:0x3fff0030,len:1184
13:56:16.028 > load:0x40078000,len:13232
13:56:16.030 > load:0x40080400,len:3028
13:56:16.033 > entry 0x400805e4
13:56:17.172 > Presence,Fall_State,Distance_dm,Intensity,Breath_Rate,Heart_Rate,Raw_Hex
14:01:08.919 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:09.018 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
14:01:09.912 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:10.894 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:11.892 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:12.893 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:13.886 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:14.881 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
14:01:14.979 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:15.873 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:16.884 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:17.860 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:18.841 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:19.841 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:20.843 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:21.835 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:21.934 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
14:01:22.828 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:23.822 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:24.815 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:25.822 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:26.791 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:27.791 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:28.789 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:29.782 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
14:01:29.891 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:30.776 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:31.770 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:32.762 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:33.756 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:34.761 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:35.741 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:35.864 > 1,49,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
14:01:36.737 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:37.730 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:38.723 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:39.717 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:40.710 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:41.692 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:42.692 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:43.693 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:44.685 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:45.678 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:45.877 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
14:01:46.671 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:47.665 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:48.678 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:49.142 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
14:01:49.641 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:50.640 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:51.639 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:01:51.841 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
14:01:52.639 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:53.626 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:54.619 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:55.613 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:56.608 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:57.617 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
14:01:58.590 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:01:59.587 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:00.581 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:01.579 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:02.567 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:03.163 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
14:02:03.561 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:04.541 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:05.542 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:06.556 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:07.535 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:08.528 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:09.522 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:10.516 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:11.507 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:12.492 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:13.490 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:14.489 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:15.495 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:16.475 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:17.470 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:18.463 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:19.456 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:19.568 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
14:02:20.440 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
14:02:21.443 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:22.437 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:23.430 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:23.729 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
14:02:24.434 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:25.020 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
14:02:25.417 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:26.410 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:27.390 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:28.391 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:29.391 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:30.091 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
14:02:30.385 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:31.378 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:31.789 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
14:02:32.371 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:33.373 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:34.357 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:35.342 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:35.473 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
14:02:36.344 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
14:02:37.338 > 8,56,0,0,0,0,53 59 80 03 00 01 08 38 54 43 
14:02:38.340 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:39.325 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:40.319 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:41.312 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:42.312 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:43.290 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:44.009 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
14:02:44.290 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:45.285 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:46.279 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:47.289 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:48.266 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:49.259 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:50.241 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:50.572 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
14:02:51.240 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:52.239 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:53.232 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:54.226 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:55.219 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:02:55.616 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
14:02:56.230 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:57.206 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:58.189 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:02:59.190 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:00.189 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:01.180 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:02.172 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:03.166 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:04.160 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:05.168 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:06.139 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:07.139 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:08.134 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:09.128 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:10.119 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:11.113 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:12.106 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:13.089 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:14.106 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:14.898 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
14:03:15.087 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:16.080 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:17.073 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:18.067 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:18.862 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
14:03:19.059 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:20.039 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:21.041 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:22.039 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
14:03:22.139 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
14:03:23.039 > 33,81,0,0,0,0,53 59 80 03 00 01 21 51 54 43 
14:03:24.027 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:25.020 > 59,107,0,0,0,0,53 59 80 03 00 01 3B 6B 54 43 
14:03:26.013 > 20,68,0,0,0,0,53 59 80 03 00 01 14 44 54 43 
14:03:27.007 > 13,61,0,0,0,0,53 59 80 03 00 01 0D 3D 54 43 
14:03:27.989 > 47,95,0,0,0,0,53 59 80 03 00 01 2F 5F 54 43 
14:03:28.989 > 42,90,0,0,0,0,53 59 80 03 00 01 2A 5A 54 43 
14:03:29.987 > 50,98,0,0,0,0,53 59 80 03 00 01 32 62 54 43 
14:03:30.980 > 32,80,0,0,0,0,53 59 80 03 00 01 20 50 54 43 
14:03:31.985 > 29,77,0,0,0,0,53 59 80 03 00 01 1D 4D 54 43 
14:03:32.967 > 46,94,0,0,0,0,53 59 80 03 00 01 2E 5E 54 43 
14:03:33.960 > 100,148,0,0,0,0,53 59 80 03 00 01 64 94 54 43 
14:03:34.939 > 100,148,0,0,0,0,53 59 80 03 00 01 64 94 54 43 
14:03:35.074 > 100,148,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
14:03:35.938 > 35,83,0,0,0,0,53 59 80 03 00 01 23 53 54 43 
14:03:36.938 > 40,88,0,0,0,0,53 59 80 03 00 01 28 58 54 43 
14:03:37.932 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:38.925 > 62,110,0,0,0,0,53 59 80 03 00 01 3E 6E 54 43 
14:03:39.919 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:40.923 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
14:03:41.906 > 52,100,0,0,0,0,53 59 80 03 00 01 34 64 54 43 
14:03:42.889 > 13,61,0,0,0,0,53 59 80 03 00 01 0D 3D 54 43 
14:03:43.888 > 10,58,0,0,0,0,53 59 80 03 00 01 0A 3A 54 43 
14:03:44.887 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:45.879 > 10,58,0,0,0,0,53 59 80 03 00 01 0A 3A 54 43 
14:03:46.872 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:47.865 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
14:03:48.859 > 70,118,0,0,0,0,53 59 80 03 00 01 46 76 54 43 
14:03:49.862 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
14:03:50.838 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
14:03:51.838 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:52.832 > 25,73,0,0,0,0,53 59 80 03 00 01 19 49 54 43 
14:03:53.825 > 45,93,0,0,0,0,53 59 80 03 00 01 2D 5D 54 43 
14:03:54.818 > 16,64,0,0,0,0,53 59 80 03 00 01 10 40 54 43 
14:03:55.811 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:56.804 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:03:57.797 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
14:03:58.788 > 20,68,0,0,0,0,53 59 80 03 00 01 14 44 54 43 
14:03:59.784 > 59,107,0,0,0,0,53 59 80 03 00 01 3B 6B 54 43 
14:04:00.777 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:01.770 > 16,64,0,0,0,0,53 59 80 03 00 01 10 40 54 43 
14:04:02.764 > 28,76,0,0,0,0,53 59 80 03 00 01 1C 4C 54 43 
14:04:03.757 > 22,70,0,0,0,0,53 59 80 03 00 01 16 46 54 43 
14:04:04.738 > 11,59,0,0,0,0,53 59 80 03 00 01 0B 3B 54 43 
14:04:05.738 > 59,107,0,0,0,0,53 59 80 03 00 01 3B 6B 54 43 
14:04:06.737 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:07.738 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
14:04:08.723 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:09.716 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
14:04:10.710 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:11.688 > 35,83,0,0,0,0,53 59 80 03 00 01 23 53 54 43 
14:04:12.695 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
14:04:13.689 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
14:04:14.683 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:15.676 > 48,96,0,0,0,0,53 59 80 03 00 01 30 60 54 43 
14:04:16.679 > 50,98,0,0,0,0,53 59 80 03 00 01 32 62 54 43 
14:04:17.663 > 10,58,0,0,0,0,53 59 80 03 00 01 0A 3A 54 43 
14:04:18.656 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:19.638 > 8,56,0,0,0,0,53 59 80 03 00 01 08 38 54 43 
14:04:20.642 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:21.657 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:22.629 > 65,113,0,0,0,0,53 59 80 03 00 01 41 71 54 43 
14:04:23.622 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:24.614 > 17,65,0,0,0,0,53 59 80 03 00 01 11 41 54 43 
14:04:25.611 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:26.597 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:27.582 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
14:04:28.584 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
14:04:29.582 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:30.596 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:31.568 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
14:04:32.562 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
14:04:33.555 > 41,89,0,0,0,0,53 59 80 03 00 01 29 59 54 43 
14:04:34.557 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
14:04:34.669 > 5,53,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
14:04:35.542 > 14,62,0,0,0,0,53 59 80 03 00 01 0E 3E 54 43 
14:04:36.535 > 17,65,0,0,0,0,53 59 80 03 00 01 11 41 54 43 
14:04:37.528 > 42,90,0,0,0,0,53 59 80 03 00 01 2A 5A 54 43 
14:04:38.521 > 11,59,0,0,0,0,53 59 80 03 00 01 0B 3B 54 43 
14:04:39.536 > 56,104,0,0,0,0,53 59 80 03 00 01 38 68 54 43 
14:04:40.509 > 28,76,0,0,0,0,53 59 80 03 00 01 1C 4C 54 43 
14:04:41.502 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
14:04:42.495 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:43.495 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:44.482 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:45.475 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:46.468 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:47.461 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:48.474 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:49.449 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:50.442 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:51.436 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
14:04:52.434 > 12,60,0,0,0,0,53 59 80 03 00 01 0C 3C 54 43 
14:04:53.423 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
14:04:54.416 > 45,93,0,0,0,0,53 59 80 03 00 01 2D 5D 54 43 
14:04:55.409 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
14:04:56.403 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:57.412 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:58.390 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:04:59.383 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
14:05:00.377 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:01.373 > 25,73,0,0,0,0,53 59 80 03 00 01 19 49 54 43 
14:05:02.363 > 46,94,0,0,0,0,53 59 80 03 00 01 2E 5E 54 43 
14:05:03.357 > 7,55,0,0,0,0,53 59 80 03 00 01 07 37 54 43 
14:05:04.350 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
14:05:05.343 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:06.352 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
14:05:07.330 > 7,55,0,0,0,0,53 59 80 03 00 01 07 37 54 43 
14:05:08.324 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
14:05:09.317 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
14:05:10.312 > 40,88,0,0,0,0,53 59 80 03 00 01 28 58 54 43 
14:05:11.304 > 42,90,0,0,0,0,53 59 80 03 00 01 2A 5A 54 43 
14:05:12.298 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:13.291 > 50,98,0,0,0,0,53 59 80 03 00 01 32 62 54 43 
14:05:14.284 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:15.291 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:16.271 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:17.265 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:18.258 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:19.237 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:20.240 > 80,128,0,0,0,0,53 59 80 03 00 01 50 80 54 43 
14:05:21.238 > 96,144,0,0,0,0,53 59 80 03 00 01 60 90 54 43 
14:05:22.231 > 100,148,0,0,0,0,53 59 80 03 00 01 64 94 54 43 
14:05:23.225 > 11,59,0,0,0,0,53 59 80 03 00 01 0B 3B 54 43 
14:05:24.229 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:25.212 > 28,76,0,0,0,0,53 59 80 03 00 01 1C 4C 54 43 
14:05:26.205 > 81,129,0,0,0,0,53 59 80 03 00 01 51 81 54 43 
14:05:27.187 > 55,103,0,0,0,0,53 59 80 03 00 01 37 67 54 43 
14:05:28.187 > 50,98,0,0,0,0,53 59 80 03 00 01 32 62 54 43 
14:05:29.186 > 31,79,0,0,0,0,53 59 80 03 00 01 1F 4F 54 43 
14:05:30.179 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:31.172 > 100,148,0,0,0,0,53 59 80 03 00 01 64 94 54 43 
14:05:32.166 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:33.168 > 54,102,0,0,0,0,53 59 80 03 00 01 36 66 54 43 
14:05:34.152 > 14,62,0,0,0,0,53 59 80 03 00 01 0E 3E 54 43 
14:05:34.273 > 14,62,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
14:05:35.136 > 15,63,0,0,0,0,53 59 80 03 00 01 0F 3F 54 43 
14:05:36.136 > 22,70,0,0,0,0,53 59 80 03 00 01 16 46 54 43 
14:05:37.122 > 33,81,0,0,0,0,53 59 80 03 00 01 21 51 54 43 
14:05:38.137 > 40,88,0,0,0,0,53 59 80 03 00 01 28 58 54 43 
14:05:39.120 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
14:05:40.113 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
14:05:41.107 > 56,104,0,0,0,0,53 59 80 03 00 01 38 68 54 43 
14:05:42.108 > 40,88,0,0,0,0,53 59 80 03 00 01 28 58 54 43 
14:05:43.094 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:44.087 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:45.080 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:46.074 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:47.086 > 40,88,0,0,0,0,53 59 80 03 00 01 28 58 54 43 
14:05:48.060 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:49.055 > 13,61,0,0,0,0,53 59 80 03 00 01 0D 3D 54 43 
14:05:50.047 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:51.046 > 27,75,0,0,0,0,53 59 80 03 00 01 1B 4B 54 43 
14:05:52.035 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:53.028 > 13,61,0,0,0,0,53 59 80 03 00 01 0D 3D 54 43 
14:05:54.022 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:55.015 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
14:05:56.025 > 100,148,0,0,0,0,53 59 80 03 00 01 64 94 54 43 
14:05:57.002 > 43,91,0,0,0,0,53 59 80 03 00 01 2B 5B 54 43 
